"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"in-255487d9f24ff3c5","indeed","https://ph.indeed.com/viewjob?jk=255487d9f24ff3c5","https://careers.infor.com/postings/8581b426-c925-4385-9624-778cddb21183?utm_medium=job_board&utm_source=indeed","Team Lead, Software Development","Infor","Manila, P00, PH","2026-06-30","fulltime","","","","","",False,"","","","","### **Description**

  

The Team Lead leads a platform engineering team within the M3 Technology Platform organization, based in the Philippines. The role is responsible for delivering capabilities across infrastructure, framework, performance, and security that support the M3 Cloud platform.  

The Team Lead drives execution, ensures alignment with platform strategy, and builds a strong engineering culture to support scalable and reliable platform services.### **A Typical Day in the Life Includes:**

  

* Leading strategic initiatives and product development efforts aligned with platform and organizational objectives
* Participating in roadmap planning, prioritization discussions, and resource allocation activities
* Driving technical, architectural, and solution design discussions across distributed systems and cloud\\-based platforms
* Collaborating with engineering teams in multiple locations to deliver scalable platform capabilities and AI\\-related functionality
* Contributing technical expertise through architecture reviews, solution analysis, and technical leadership activities
* Supporting recruitment, onboarding, and growth of engineering talent within the organization
* Managing and developing engineering team members while fostering strong alignment with product goals

### **Basic Qualifications:**

  

* Experience leading complex technical initiatives, programs, or projects
* Experience working with Java\\-based enterprise applications and distributed systems
* Experience designing or supporting cloud\\-native solutions running on AWS
* Experience with containerized architectures and technologies such as Kubernetes
* Knowledge of system architecture, scalability, performance, and solution design principles
* Experience collaborating with cross\\-functional stakeholders in product development environments
* Experience providing technical leadership, people leadership, or a combination of both
* Ability to analyze technical solutions and guide implementation decisions

### **Preferred Qualifications:**

  

* Experience delivering or supporting AI\\-related products, features, or solutions
* Experience serving as a technical project manager, team lead, or engineering manager
* Experience with Angular front\\-end technologies
* Experience working on high\\-throughput platforms with large\\-scale customer usage
* Experience within ERP or enterprise software environments
* Experience partnering with globally distributed teams
* Experience building and scaling engineering organizations through recruiting and team growth initiatives

### **About Infor**

**About Infor**
Infor is where ambition meets impact. Join a global community of bold thinkers and innovators, where your expertise doesn't just solve problems. it shapes industries, unlocks opportunities, and creates real\\-world impact for billions of people. At Infor, you're not just building a career. you're helping to build what's next.
  

Infor is a global leader in business cloud software products for companies in industry specific markets. Infor builds complete industry suites in the cloud and efficiently deploys technology that puts the user experience first, leverages data science, and integrates easily into existing systems. Over 60,000 organizations worldwide rely on Infor to help overcome market disruptions and achieve business\\-wide digital transformation.  

  

For more information visit www.infor.com **About Infor**
Infor is where ambition meets impact. Join a global community of bold thinkers and innovators, where your expertise doesn't just solve problems. it shapes industries, unlocks opportunities, and creates real\\-world impact for billions of people. At Infor, you're not just building a career. you're helping to build what's next.
  

Infor is a global leader in business cloud software products for companies in industry specific markets. Infor builds complete industry suites in the cloud and efficiently deploys technology that puts the user experience first, leverages data science, and integrates easily into existing systems. Over 60,000 organizations worldwide rely on Infor to help overcome market disruptions and achieve business\\-wide digital transformation.  

  

For more information visit www.infor.com
  

**Our Values**
At Infor, we strive for an environment that is founded on a business philosophy called Principle Based Management™ (PBM™) and eight Guiding Principles: integrity, stewardship \\& compliance, transformation, principled entrepreneurship, knowledge, humility, respect, self\\-actualization.  


  

We have a relentless commitment to a culture based on PBM™. Informed by the principles that allow a free and open society to flourish, PBM™ prepares individuals to innovate, improve, and transform while fostering a healthy, growing organization that creates long\\-term value for its clients and supporters and fulfillment for its employees.
  

Infor is an Equal Opportunity Employer. We are committed to creating a diverse and inclusive work environment. Infor does not discriminate against candidates or employees because of their sex, race, gender identity, disability, age, sexual orientation, religion, national origin, veteran status, or any other protected status under the law. If you require accommodation or assistance at any time during the application or selection processes, please submit a request by following the directions located in the FAQ section.  

**Fraud Awareness**
We have been made aware of unauthorized individuals posing as Infor recruiters, including some who have made fraudulent offers of employment. Please read our guidelines and protect yourself from recruitment scams.  

**Fraud Privacy Policy**
We value your privacy at Infor. You may access our privacy policy here.  

  

**US Only**  

*This employer uses E\\-Verify. Please visit* *this website* *for additional information.*
*E\\-Verify Illinois: Click* *here**,* *aquí**, or* *tu*","","https://ph.indeed.com/cmp/Infor","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ffa469a8e594a73e1ae8f47b9190e33f","https://www.infor.com","New York, NY","10,000+","$1B to $5B (USD)","Infor is a global leader in business cloud software products for companies in industry-specific markets.","","","","","",""
"in-8059f785b9bbbd3e","indeed","https://ph.indeed.com/viewjob?jk=8059f785b9bbbd3e","https://careers.infor.com/postings/eee5beed-6793-4f76-bc18-1cbb20cf73f6?utm_medium=job_board&utm_source=indeed","Software Engineer (Automation Engineer C#)","Infor","Manila, P00, PH","2026-06-30","fulltime","","","","","",False,"","","","","### **Description**

### **A Typical Day in the Life Includes:**

  

* Design, build, and maintain robust automation frameworks using Selenium with C\\#
* Develop, execute, and maintain automated test scripts for web applications
* Integrate automated tests into CI/CD pipelines (Azure DevOps preferred) to enable continuous testing
* Collaborate with QA, developers, and product teams to define effective test strategies
* Analyze, troubleshoot, and resolve complex defects and automation failures
* Manage source code repositories using Git (branching, merging, pull requests)
* Continuously improve test coverage, execution speed, and overall automation efficiency
* Contribute to best practices, standards, and process improvements in test automation

  

### **Basic Qualifications:**

  

* Strong hands\\-on experience with Selenium using C\\#
* Proficiency in Visual Studio and .NET development
* Experience with CI/CD pipelines (Azure DevOps preferred)
* Solid understanding of Git and repository management workflows
* Strong programming, debugging, and problem\\-solving skills
* Experience working in Agile/Scrum environments

### **Preferred Qualifications:**

  

* Experience building automation frameworks from scratch
* Familiarity with cross\\-browser/cloud testing tools (e.g., BrowserStack or similar)
* Experience in API test automation
* Experience in Javascript
* Knowledge of reporting tools such as Allure or Extent Reports
* Exposure to infrastructure supporting large\\-scale or high\\-volume automated testing

### **About Infor**

**About Infor**
Infor is where ambition meets impact. Join a global community of bold thinkers and innovators, where your expertise doesn't just solve problems. it shapes industries, unlocks opportunities, and creates real\\-world impact for billions of people. At Infor, you're not just building a career. you're helping to build what's next.
  

Infor is a global leader in business cloud software products for companies in industry specific markets. Infor builds complete industry suites in the cloud and efficiently deploys technology that puts the user experience first, leverages data science, and integrates easily into existing systems. Over 60,000 organizations worldwide rely on Infor to help overcome market disruptions and achieve business\\-wide digital transformation.  

  

For more information visit www.infor.com **About Infor**
Infor is where ambition meets impact. Join a global community of bold thinkers and innovators, where your expertise doesn't just solve problems. it shapes industries, unlocks opportunities, and creates real\\-world impact for billions of people. At Infor, you're not just building a career. you're helping to build what's next.
  

Infor is a global leader in business cloud software products for companies in industry specific markets. Infor builds complete industry suites in the cloud and efficiently deploys technology that puts the user experience first, leverages data science, and integrates easily into existing systems. Over 60,000 organizations worldwide rely on Infor to help overcome market disruptions and achieve business\\-wide digital transformation.  

  

For more information visit www.infor.com
  

**Our Values**
At Infor, we strive for an environment that is founded on a business philosophy called Principle Based Management™ (PBM™) and eight Guiding Principles: integrity, stewardship \\& compliance, transformation, principled entrepreneurship, knowledge, humility, respect, self\\-actualization.  


  

We have a relentless commitment to a culture based on PBM™. Informed by the principles that allow a free and open society to flourish, PBM™ prepares individuals to innovate, improve, and transform while fostering a healthy, growing organization that creates long\\-term value for its clients and supporters and fulfillment for its employees.
  

Infor is an Equal Opportunity Employer. We are committed to creating a diverse and inclusive work environment. Infor does not discriminate against candidates or employees because of their sex, race, gender identity, disability, age, sexual orientation, religion, national origin, veteran status, or any other protected status under the law. If you require accommodation or assistance at any time during the application or selection processes, please submit a request by following the directions located in the FAQ section.  

**Fraud Awareness**
We have been made aware of unauthorized individuals posing as Infor recruiters, including some who have made fraudulent offers of employment. Please read our guidelines and protect yourself from recruitment scams.  

**Fraud Privacy Policy**
We value your privacy at Infor. You may access our privacy policy here.  

  

**US Only**  

*This employer uses E\\-Verify. Please visit* *this website* *for additional information.*
*E\\-Verify Illinois: Click* *here**,* *aquí**, or* *tu*","","https://ph.indeed.com/cmp/Infor","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ffa469a8e594a73e1ae8f47b9190e33f","https://www.infor.com","New York, NY","10,000+","$1B to $5B (USD)","Infor is a global leader in business cloud software products for companies in industry-specific markets.","","","","","",""
"in-5d5358feead5bbc2","indeed","https://ph.indeed.com/viewjob?jk=5d5358feead5bbc2","https://sunlife.wd3.myworkdayjobs.com/en-US/Experienced-Jobs/job/Taguig-City-National-Capital-Region-Manila/Fresh-Graduate---Technical-Associate--Software-Development-or-Testing-_JR00119790","Fresh Graduate - Technical Associate (Software Development or Testing)","Sun Life","Taguig, P00, PH","2026-01-19","fulltime","","","","","",False,"","","","","You are as unique as your background, experience and point of view. Here, you’ll be encouraged, empowered and challenged to be your best self. You'll work with dynamic colleagues \\- experts in their fields \\- who are eager to share their knowledge with you. Your leaders will inspire and help you reach your potential and soar to new heights. Every day, you'll have new and exciting opportunities to make life brighter for our Clients \\- who are at the heart of everything we do. Discover how you can make a difference in the lives of individuals, families and communities around the world.


**Job Description:**

Responsibilities:


* Develops or maintains; tests, implements and documents programs according to program specifications and Sun Life standards
* Attends design reviews and understands application and system designs at a basic level
* Contributes to the identification and assessment of risks and exposures
* Interacts with business analysts/developers and other project team members while developing expected results and verifying results.
* Provide post\\-implementation and production support for systems, including analysis of production problems
* Provide updates and status reports to the Project Manager during the course of a development and related support activities as needed
* May u ndergo series of training, including written and practical exams as related to application development, software programming and testing

Qualifications:


* Bachelor's degree holder of any IT\\-related course
* Open to fresh graduates (no work experience)

Preferably knowledgeable in:


* Java SE/EE, JSP, HTML, Javascript
* Database:
* MS SQL, Oracle
* Middleware:
* Web\\-services

Interested candidates must be amenable to hybrid work set\\-up (onsite reporting of at least 8 times a month). Office location is in Bonifacio Global City


**Job Category:**

IT \\- Technology Services
**Posting End Date:**

29/08/2026","","https://ph.indeed.com/cmp/Sun-Life-1","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e1faf4b441bf4d87f01ff7f1d22a2f5e","https://www.sunlife.com","Toronto, ON","10,000+","$1B to $5B (USD)","Sun Life is a leading financial services organization dedicated to helping our Clients achieve lifetime financial security and live healthier lives.","","","","","",""
"li-4438921934","linkedin","https://www.linkedin.com/jobs/view/4438921934","","Web Developer","Meraki Vision","Medellin, Central Visayas, Philippines","2026-07-11","","","","","","",False,"","","","","","","https://ca.linkedin.com/company/meraki-vision","","","","","","","","","","","",""
"li-4428246692","linkedin","https://www.linkedin.com/jobs/view/4428246692","","Software Engineer (Full Stack Developer)","UL Solutions","Makati, National Capital Region, Philippines","2026-07-11","","","","","","",False,"","","","","","","https://www.linkedin.com/company/ulsolutions","","","","","","","","","","","",""
"li-4439537934","linkedin","https://www.linkedin.com/jobs/view/4439537934","","APIGEE Developer","Capgemini","","2026-07-11","","","","","","",False,"","","","","","","https://fr.linkedin.com/company/capgemini","","","","","","","","","","","",""
"li-4359027748","linkedin","https://www.linkedin.com/jobs/view/4359027748","","Custom Software Engineer","Accenture in the Philippines","Cebu, Central Visayas, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4328108622","linkedin","https://www.linkedin.com/jobs/view/4328108622","","Custom Software Engineer","Accenture in the Philippines","Taguig, National Capital Region, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4439024488","linkedin","https://www.linkedin.com/jobs/view/4439024488","","Java Software Engineer (Fresh Graduates)","DXC Technology","Taguig, National Capital Region, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://www.linkedin.com/company/dxctechnology","","","","","","","","","","","",""
"li-4439009062","linkedin","https://www.linkedin.com/jobs/view/4439009062","","Product Engineer","2GO Group","Pasay, National Capital Region, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/2go-group-inc-","","","","","","","","","","","",""
"li-4395971422","linkedin","https://www.linkedin.com/jobs/view/4395971422","","Spring Boot Developer | Manila","Accenture in the Philippines","Taguig, National Capital Region, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4365963321","linkedin","https://www.linkedin.com/jobs/view/4365963321","","Packaged/SaaS Application Engineer","Accenture in the Philippines","Taguig, National Capital Region, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4435965350","linkedin","https://www.linkedin.com/jobs/view/4435965350","","Software Engineer - PL/SQL","Avaloq","Makati, National Capital Region, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/avaloq","","","","","","","","","","","",""
"li-4328079414","linkedin","https://www.linkedin.com/jobs/view/4328079414","","Application Support Engineer","Accenture in the Philippines","Taguig, National Capital Region, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4327989565","linkedin","https://www.linkedin.com/jobs/view/4327989565","","Application Support Engineer","Accenture in the Philippines","Taguig, National Capital Region, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4328099550","linkedin","https://www.linkedin.com/jobs/view/4328099550","","Angular Developer (Cebu)","Accenture in the Philippines","Cebu, Central Visayas, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4345944821","linkedin","https://www.linkedin.com/jobs/view/4345944821","","Java Developer with AI Experience","Accenture in the Philippines","Taguig, National Capital Region, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4328143438","linkedin","https://www.linkedin.com/jobs/view/4328143438","","Python Developer (Microsoft technologies)","Accenture in the Philippines","Taguig, National Capital Region, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4400077730","linkedin","https://www.linkedin.com/jobs/view/4400077730","","Cloud Platform Engineer","Accenture in the Philippines","Taguig, National Capital Region, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4424362853","linkedin","https://www.linkedin.com/jobs/view/4424362853","","Application Modernization","Accenture in the Philippines","Taguig, National Capital Region, Philippines","2026-07-10","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4435627517","linkedin","https://www.linkedin.com/jobs/view/4435627517","","Software Engineer","Infinit-O","Pasay, National Capital Region, Philippines","2026-07-09","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/infinit-o-global","","","","","","","","","","","",""
"li-4430614332","linkedin","https://www.linkedin.com/jobs/view/4430614332","","Mid Level - Software Engineer (UK IT Services, Hybrid)","ConnectOS","","2026-07-09","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/connectosph","","","","","","","","","","","",""
"li-4437500111","linkedin","https://www.linkedin.com/jobs/view/4437500111","","System Developer","ACMobility","Muntinlupa City, National Capital Region, Philippines","2026-07-09","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/ac-mobility-philippines","","","","","","","","","","","",""
"li-4415126570","linkedin","https://www.linkedin.com/jobs/view/4415126570","","Senior Software Engineer","Tyler Technologies","Manila, National Capital Region, Philippines","2026-07-09","","","","","","",False,"","","","","","","https://www.linkedin.com/company/tyler-technologies","","","","","","","","","","","",""
"li-4437399695","linkedin","https://www.linkedin.com/jobs/view/4437399695","","Senior Dotnet Developer","New York Global Consultants Inc. (NYGCI)","","2026-07-09","","","","","","",False,"","","","","","","https://www.linkedin.com/company/new-york-global-consultants-corporation-inc","","","","","","","","","","","",""
"li-4434811825","linkedin","https://www.linkedin.com/jobs/view/4434811825","","Software Engineer - PL/SQL","Avaloq","Makati, National Capital Region, Philippines","2026-07-08","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/avaloq","","","","","","","","","","","",""
"li-4437022298","linkedin","https://www.linkedin.com/jobs/view/4437022298","","SAP BTP Application Engineer","Accenture in the Philippines","","2026-07-08","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4436894429","linkedin","https://www.linkedin.com/jobs/view/4436894429","","Full Stack Developer","KPMG Philippines","Makati, National Capital Region, Philippines","2026-07-08","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/kpmgphilippines","","","","","","","","","","","",""
"li-4432937481","linkedin","https://www.linkedin.com/jobs/view/4432937481","","Manager Platform Engineering","Maya","Mandaluyong, National Capital Region, Philippines","2026-07-08","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/mayaph","","","","","","","","","","","",""
"li-4437738742","linkedin","https://www.linkedin.com/jobs/view/4437738742","","Full Stack Engineer","Cruise Control Group","","2026-07-07","","","","","","",False,"","","","","","","https://www.linkedin.com/company/cruise-control-group","","","","","","","","","","","",""
"li-4437734050","linkedin","https://www.linkedin.com/jobs/view/4437734050","","ETL Developer","RCBC","Taguig, National Capital Region, Philippines","2026-07-07","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/rcbc","","","","","","","","","","","",""
"li-4434583574","linkedin","https://www.linkedin.com/jobs/view/4434583574","","Mid Level - Software Engineer - C#. .NET, Angular (UK IT Services, Hybrid)","ConnectOS","Mandaluyong, National Capital Region, Philippines","2026-07-07","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/connectosph","","","","","","","","","","","",""
"li-4437730266","linkedin","https://www.linkedin.com/jobs/view/4437730266","","Senior Software Engineer","Maya","Manila, National Capital Region, Philippines","2026-07-07","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/mayaph","","","","","","","","","","","",""
"li-4437721756","linkedin","https://www.linkedin.com/jobs/view/4437721756","","Software Engineer - AI Focused","RCBC","Taguig, National Capital Region, Philippines","2026-07-07","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/rcbc","","","","","","","","","","","",""
"li-4436534150","linkedin","https://www.linkedin.com/jobs/view/4436534150","","Quality Assurance Automation Engineer","HCLTech","Taguig, National Capital Region, Philippines","2026-07-07","","","","","","",False,"","","","","","","https://in.linkedin.com/company/hcltech","","","","","","","","","","","",""
"li-4437807125","linkedin","https://www.linkedin.com/jobs/view/4437807125","","Principal Software Engineer","Cloud Bridge Tech Recruitment","Taguig, National Capital Region, Philippines","2026-07-07","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/cloud-bridge-tech-recruitment","","","","","","","","","","","",""
"li-4433928048","linkedin","https://www.linkedin.com/jobs/view/4433928048","","Tech Lead / Senior Software Engineer","Avaloq","Makati, National Capital Region, Philippines","2026-07-06","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/avaloq","","","","","","","","","","","",""
"li-4437429338","linkedin","https://www.linkedin.com/jobs/view/4437429338","","Senior Software Developer","Ocean Technologies Group","Cebu, Central Visayas, Philippines","2026-07-06","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/ocean-technologies-group","","","","","","","","","","","",""
"li-3968337076","linkedin","https://www.linkedin.com/jobs/view/3968337076","","Process Automation Engineer, Business Intelligence","Shopee","Manila, National Capital Region, Philippines","2026-07-06","","","","","","",False,"","","","","","","https://sg.linkedin.com/company/shopee","","","","","","","","","","","",""
"li-4318238306","linkedin","https://www.linkedin.com/jobs/view/4318238306","","Software Engineer","PJ Lhuillier Group of Companies","Makati, National Capital Region, Philippines","2026-07-04","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/pj-lhuillier-group-of-companies","","","","","","","","","","","",""
"li-4427949104","linkedin","https://www.linkedin.com/jobs/view/4427949104","","Senior Software Developer","Inriver","Davao, Davao Region, Philippines","2026-07-03","","","","","","",False,"","","","","","","https://se.linkedin.com/company/inriver-ab","","","","","","","","","","","",""
"li-4436498188","linkedin","https://www.linkedin.com/jobs/view/4436498188","","QA Automation Engineer","Teamified","","2026-07-03","","","","","","",False,"","","","","","","https://au.linkedin.com/company/teamified1","","","","","","","","","","","",""
"li-4436191160","linkedin","https://www.linkedin.com/jobs/view/4436191160","","Senior Software Engineer (BackEnd)","Angkas","Makati, National Capital Region, Philippines","2026-07-02","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/dbdoyc","","","","","","","","","","","",""
"li-4435042725","linkedin","https://www.linkedin.com/jobs/view/4435042725","","Terraform Developer","Tata Consultancy Services","Taguig, National Capital Region, Philippines","2026-07-02","","","","","","",False,"","","","","","","https://in.linkedin.com/company/tata-consultancy-services","","","","","","","","","","","",""
"li-4432765454","linkedin","https://www.linkedin.com/jobs/view/4432765454","","Full Stack Engineer","GSS HR Solutions Private Limted","National Capital Region, Philippines","2026-07-02","","","","","","",False,"","","","","","","https://in.linkedin.com/company/gsshrsolutions","","","","","","","","","","","",""
"li-4423624209","linkedin","https://www.linkedin.com/jobs/view/4423624209","","Software Engineer","TP ICAP","Taguig, National Capital Region, Philippines","2026-07-02","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/tp-icap","","","","","","","","","","","",""
"li-4423657697","linkedin","https://www.linkedin.com/jobs/view/4423657697","","Design Engineer I","Ultra Clean Technology","Lapu-Lapu, Central Visayas, Philippines","2026-07-02","","","","","","",False,"","","","","","","https://www.linkedin.com/company/ultra-clean-technology","","","","","","","","","","","",""
"li-4435221800","linkedin","https://www.linkedin.com/jobs/view/4435221800","","Software Engineer Level III (Power Apps and Power Automate)","Arch Global Services Philippines","","2026-07-02","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/archgsphilippines","","","","","","","","","","","",""
"li-4436102834","linkedin","https://www.linkedin.com/jobs/view/4436102834","","Software Engineer","Likha-iT Inc.","Manila, National Capital Region, Philippines","2026-07-01","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/likha-it-inc","","","","","","","","","","","",""
"li-4350293983","linkedin","https://www.linkedin.com/jobs/view/4350293983","","Software Engineer - Applied AI","DevRev","","2026-07-01","","","","","","",False,"","","","","","","https://www.linkedin.com/company/devrev","","","","","","","","","","","",""
"li-4426336950","linkedin","https://www.linkedin.com/jobs/view/4426336950","","Backend Engineer","ING Hubs Philippines","","2026-07-01","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/ing-hubs-philippines","","","","","","","","","","","",""
"li-4425832305","linkedin","https://www.linkedin.com/jobs/view/4425832305","","Software Engineer","Xerox Philippines","Cebu, Central Visayas, Philippines","2026-06-30","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/xeroxphilippines","","","","","","","","","","","",""
"li-4434460149","linkedin","https://www.linkedin.com/jobs/view/4434460149","","Software Engineers","Cirrus Software Solutions","Baguio City, Cordillera Admin Region, Philippines","2026-06-29","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/cirrussoftwaresolutions","","","","","","","","","","","",""
"li-4414790271","linkedin","https://www.linkedin.com/jobs/view/4414790271","","Software Engineer (Test Fixture Development)","Xerox Philippines","Cebu, Central Visayas, Philippines","2026-06-27","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/xeroxphilippines","","","","","","","","","","","",""
"li-4411503513","linkedin","https://www.linkedin.com/jobs/view/4411503513","","Digital Solutions Developer","Globe Telecom","Taguig, National Capital Region, Philippines","2026-06-27","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/globe-telecom","","","","","","","","","","","",""
"li-4429818964","linkedin","https://www.linkedin.com/jobs/view/4429818964","","Full Stack Developer","24x7 Direct","","2026-06-24","","","","","","",False,"","","","","","","https://au.linkedin.com/company/24x7direct","","","","","","","","","","","",""
"li-4431847115","linkedin","https://www.linkedin.com/jobs/view/4431847115","","Java Full Stack Engineer – Spring Boot, React & APIs","Accenture in the Philippines","","2026-06-24","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4381024154","linkedin","https://www.linkedin.com/jobs/view/4381024154","","Software Engineer (RPA Developer)","Amdocs","","2026-06-23","","","","","","",False,"","","","","","","https://www.linkedin.com/company/amdocs","","","","","","","","","","","",""
"li-4428955261","linkedin","https://www.linkedin.com/jobs/view/4428955261","","Developer Complete","American Express Global Business Travel","Manila, National Capital Region, Philippines","2026-06-22","","","","","","",False,"","","","","","","https://www.linkedin.com/company/american-express-global-business-travel","","","","","","","","","","","",""
"li-4430578218","linkedin","https://www.linkedin.com/jobs/view/4430578218","","AI / ML Engineer","Accenture in the Philippines","Mandaluyong, National Capital Region, Philippines","2026-06-22","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/accenture-in-the-philippines","","","","","","","","","","","",""
"li-4428216519","linkedin","https://www.linkedin.com/jobs/view/4428216519","","Software Developer","Momentive Software","Cebu, Central Visayas, Philippines","2026-06-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/momentivesoftware","","","","","","","","","","","",""
"li-4424870897","linkedin","https://www.linkedin.com/jobs/view/4424870897","","Junior Data Engineer","QBE Insurance","","2026-06-19","","","","","","",False,"","","","","","","https://au.linkedin.com/company/qbe","","","","","","","","","","","",""
"li-4429031535","linkedin","https://www.linkedin.com/jobs/view/4429031535","","Software Engineer | Emerging Technologies","Questronix Corporation","Makati, National Capital Region, Philippines","2026-06-18","","","","","","",False,"","","","","","","https://ph.linkedin.com/company/questronixcorp","","","","","","","","","","","",""
"li-4429034512","linkedin","https://www.linkedin.com/jobs/view/4429034512","","Fullstack Developer {React & Node}","NCS Group","Taguig, National Capital Region, Philippines","2026-06-18","","","","","","",False,"","","","","","","https://sg.linkedin.com/company/ncs-group","","","","","","","","","","","",""
"li-4428787703","linkedin","https://www.linkedin.com/jobs/view/4428787703","","Shopify Full Stack Developer","VISEO ASIA","Cebu, Central Visayas, Philippines","2026-06-18","","","","","","",False,"","","","","","","https://sg.linkedin.com/company/viseo-asia","","","","","","","","","","","",""
"li-4429027561","linkedin","https://www.linkedin.com/jobs/view/4429027561","","Cloud Backend Engineer","NCS Group","Taguig, National Capital Region, Philippines","2026-06-18","","","","","","",False,"","","","","","","https://sg.linkedin.com/company/ncs-group","","","","","","","","","","","",""
"li-4385490331","linkedin","https://www.linkedin.com/jobs/view/4385490331","","Software Engineer (Full-Stack)","TP ICAP","Manila, National Capital Region, Philippines","2026-06-16","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/tp-icap","","","","","","","","","","","",""
"li-4426472533","linkedin","https://www.linkedin.com/jobs/view/4426472533","","Fullstack Developer - Java & PLSQL","Avaloq","Makati, National Capital Region, Philippines","2026-06-16","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/avaloq","","","","","","","","","","","",""
"li-4423620027","linkedin","https://www.linkedin.com/jobs/view/4423620027","","Software Engineer","Avaloq","Makati, National Capital Region, Philippines","2026-06-11","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/avaloq","","","","","","","","","","","",""
"li-4425225999","linkedin","https://www.linkedin.com/jobs/view/4425225999","","Principal Software Engineer","Cloud Bridge","Taguig, National Capital Region, Philippines","2026-06-08","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/cloud-bridge","","","","","","","","","","","",""
"li-4424354158","linkedin","https://www.linkedin.com/jobs/view/4424354158","","Software Engineer II","RELX","Quezon City, National Capital Region, Philippines","2026-06-04","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/relx-group","","","","","","","","","","","",""
"li-4432946703","linkedin","https://www.linkedin.com/jobs/view/4432946703","","Senior Software Engineer | Manila","LawAdvisor Ventures","Makati, National Capital Region, Philippines","2026-06-01","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/lawadvisor","","","","","","","","","","","",""
